host_ip,n_connections,n_unique_dsts,n_unique_dst_ports,total_bytes_sent,avg_bytes_sent,std_bytes_sent,total_bytes_received,avg_bytes_received,bytes_ratio,total_packets_sent,avg_packets_sent,total_packets_received,packets_ratio,avg_duration,std_duration,max_duration,min_duration,proto_entropy,tcp_ratio,udp_ratio,icmp_ratio,dst_entropy,port_entropy,n_unique_services,service_entropy,state_entropy,rst_ratio,fin_ratio,established_ratio,avg_sttl,std_sttl,avg_dttl,avg_sload,max_sload,avg_dload,total_sloss,loss_ratio,avg_sjit,conns_per_dst,bytes_per_conn,attack_ratio,primary_attack_cat,cluster,anomaly_score
000695,100,2.95,0,81480,814.8,204.29232373085767,88500,885.0,0.920677966101695,1230,12.3,978,1.2576687116564418,2.00276084,6.214852259859045,37.079933,0.0,0.24229218908241482,0.96,0.0,0.0,2.523561956057013,0,2,0.9974015885677396,0.24229218908241482,0.0,0.96,0.0,153.6,99.62840047806742,241.92,6985.173606689999,17759.06445,8169.5869933700005,308,0.25040650406504067,10865.882500159998,33.89830508474576,1699.8,0.0,Normal,1,0.23888278128092774
000696,100,2.91,0,49082,490.82,354.20396965761427,27976,279.76,1.7544323706033744,735,7.35,496,1.4818548387096775,0.48687321000000006,0.553577867217154,1.971988,0.0,1.4624093524865152,0.5,0.33,0.0,2.6870606883398924,0,1,0.0,1.0,0.0,0.5,0.0,210.82,95.89139268943376,126.0,74404444.82013676,920000000.0,2306.0865051700002,167,0.2272108843537415,2398.96364743,34.36426116838488,770.58,0.0,Normal,1,0.11775214263005923
000697,100,4.62,0,101426,1014.26,281.54460758573595,13318,133.18,7.615708064273915,648,6.48,246,2.6341463414634148,1.4865617600000005,6.985369838348839,50.085266,0.0,0.24229218908241482,0.96,0.0,0.0,1.709290635723358,0,1,0.0,0.6039385916705984,0.0,0.07,0.89,72.96,51.38602569146242,241.92,17420.028224729995,51927.28125,1366.23909464,213,0.3287037037037037,14389.2986132,21.645021645021643,1147.44,0.0,Normal,1,0.4017712201008255
000698,100,4.01,0,1164638,11646.38,24801.038430027013,15554,155.54,74.87707342162788,1386,13.86,358,3.8715083798882683,0.5132383600000001,0.42102276645169295,1.613263,0.0,0.7937090044256209,0.81,0.17,0.0,2.0565835283663674,0,1,0.0,1.2822108837519481,0.0,0.16,0.65,124.12,92.02055984584877,204.12,61029397.15609196,1656000000.0,1197.75485915,562,0.4054834054834055,4100.952593999999,24.93765586034913,11801.92,0.0,Normal,1,0.451713143927511
000699,100,2.81,0,572367,5723.67,17229.53565098566,12110,121.1,47.26399669694467,1045,10.45,280,3.732142857142857,1.05351407,2.174863575952421,22.061979,0.0,0.2219407328532109,0.97,0.01,0.0,1.5993177936982261,0,2,0.2863969571159562,0.5571246835123504,0.0,0.07,0.9,76.12,53.433859805720324,244.44,46759.09555079,715601.0625,805.96437469,369,0.35311004784688993,8609.4569733,35.587188612099645,5844.77,0.0,Normal,1,0.39375608803602435
000700,100,2.69,0,703953,7039.53,19331.206778267657,13334,133.34,52.79383530823459,1076,10.76,308,3.4935064935064934,0.55884167,0.3340846958469553,1.772816,0.0,0.14144054254182067,0.98,0.0,0.0,1.9183862344463478,0,2,0.4021791902022729,0.5751601860848226,0.0,0.09,0.89,78.04,56.29430600770284,246.96,72484.8257622,941676.125,1276.3652093800001,421,0.3912639405204461,5605.380178060001,37.17472118959108,7172.87,0.0,Normal,1,0.42505549600245246
000701,100,2.49,0,92756,927.56,210.96671765848745,15782,157.82,5.8773286022050435,682,6.82,310,2.2,2.13607975,8.237698727208542,59.171474,0.0,0.14144054254182067,0.98,0.0,0.0,1.4750848829487828,0,1,0.0,0.8568568400846985,0.0,0.2,0.78,99.16,78.29505447699462,246.96,11940.33554779,49042.67969,1195.9995254099997,206,0.3020527859237537,22708.13148615,40.16064257028112,1085.38,0.0,Normal,1,0.3740463881790141
000702,100,1.65,0,64260,642.6,301.860158940453,19976,199.76,3.2168602322787345,764,7.64,452,1.6902654867256637,1.32470784,1.090600873547653,5.073088,0.0,0.6395563653739031,0.88,0.08,0.0,1.3391373849195856,0,1,0.0,1.3762840724947976,0.0,0.54,0.34,178.56,97.56223809973972,221.76,4811059.33607056,138666656.0,1379.5061503,176,0.23036649214659685,12103.109944599999,60.60606060606061,842.36,0.0,Normal,1,0.25571639110837346
000703,100,2.28,0,316102,3161.02,19026.490845092376,22028,220.28,14.35000907935355,986,9.86,496,1.9879032258064515,0.60258547,0.565499356800739,3.684055,0.0,0.8943563234573944,0.76,0.22,0.0,1.280956313831056,0,1,0.0,1.0978693276969014,0.0,0.7,0.06,237.4,57.08933279687125,191.52,22940949.528002948,416000000.0,2288.2649063,254,0.25760649087221094,4035.1783289299997,43.85964912280702,3381.3,0.0,Normal,1,0.15235305967584412
000704,100,2.38,0,2006233,20062.33,35143.968812012354,39796,397.96,50.41293094783396,2390,23.9,902,2.649667405764967,2.92235173,7.767104593568761,42.148811,0.0,0.24229218908241482,0.96,0.0,0.0,1.3504972470841332,0,1,0.0,0.24229218908241482,0.0,0.96,0.0,243.84,50.02438193400082,241.92,118244.11410272,623278.8125,2418.1654695999996,942,0.3941422594142259,22269.933349199997,42.016806722689076,20460.29,0.0,Normal,1,0.41165278747229833
000705,100,2.37,0,65888,658.88,277.37722846096585,31352,313.52,2.101556519520286,1016,10.16,702,1.4472934472934473,3.25398628,10.473167579882126,59.999989,0.312305,0.14144054254182067,0.98,0.0,0.0,1.292781749227846,0,2,0.08079313589591118,0.14144054254182067,0.0,0.98,0.0,248.92,35.73914471061758,246.96,6419.5598673800005,29901.17383,2552.37743008,209,0.20570866141732283,13824.809108330002,42.19409282700422,972.4,0.0,Normal,1,0.4453530127934205
000706,100,2.22,0,44518,445.18,233.7055204804335,23856,238.56,1.8661133467471496,800,8.0,514,1.556420233463035,0.67982305,0.6797795706315896,4.436327,0.0,1.0211191885631823,0.72,0.24,0.0,1.2203299548795556,0,1,0.0,0.9314763567502714,0.0,0.71,0.0,243.84,50.02438193400082,178.92,26415566.94638661,416000000.0,2036.0965747100001,161,0.20125,4183.14860377,45.04504504504504,683.74,0.0,Normal,1,0.14673204515601168
000707,100,2.31,0,1168276,11682.76,28959.097596060932,43886,438.86,26.62069908399034,1772,17.72,876,2.0228310502283104,1.11371089,0.8305309171016665,4.881265,0.0,0.48217919020227273,0.92,0.04,0.0,1.1505596765753812,0,1,0.0,0.4021791902022729,0.0,0.92,0.0,243.84,50.02438193400082,231.84,6963872.541661409,416000000.0,2845.9643786300007,599,0.33803611738148986,5465.24021264,43.290043290043286,12121.62,0.0,Normal,1,0.229138478527107
000708,100,2.26,0,390782,3907.82,15611.050728120757,47650,476.5,8.20109129066107,1252,12.52,866,1.4457274826789839,1.8491603000000003,6.432295606819992,46.52314,0.0,0.14144054254182067,0.98,0.0,0.0,1.1826922975161902,0,1,0.0,0.14144054254182067,0.0,0.98,0.0,248.92,35.73914471061758,246.96,25158.23873547,604720.6875,3839.98481288,325,0.2595846645367412,27012.202238399997,44.247787610619476,4384.32,0.0,Normal,1,0.2925931678666158
000709,100,2.41,0,414713,4147.13,10269.790269272713,37038,370.38,11.196959879043145,1222,12.22,746,1.6380697050938338,1.7954443700000002,6.586861527169288,39.015099,0.0,0.24229218908241482,0.96,0.0,0.0,1.280956313831056,0,2,0.1943918578315762,0.24229218908241482,0.0,0.96,0.0,243.84,50.02438193400082,241.92,30682.982107929998,465815.6563,3916.49181262,346,0.28314238952536824,9001.0698528,41.49377593360995,4517.51,0.0,Normal,1,0.2129323231138958
000710,100,1.75,0,152520,1525.2,3298.47265542491,43288,432.88,3.523378303455923,1008,10.08,804,1.2537313432835822,0.8251768600000001,0.6039895904530949,2.51159,0.0,0.9510456605801273,0.76,0.2,0.0,1.1375035237499351,0,2,0.99971144175281,0.7950402793845223,0.0,0.76,0.0,243.84,50.02438193400082,191.52,186385090.73492926,2948000000.0,3058.1035095400002,247,0.24503968253968253,4041.2440260200005,57.142857142857146,1958.08,0.0,Normal,1,0.1615467789897606
000711,100,2.22,0,64676,646.76,384.928148089899,26760,267.6,2.4168908819133033,878,8.78,574,1.529616724738676,0.5763921,0.3879105923641595,2.082897,0.0,0.7465398724154994,0.83,0.15,0.0,1.3045110418099528,0,2,0.4021791902022729,0.6577047787442195,0.0,0.83,0.0,248.92,35.73914471061758,209.16,117427916.86325943,1539200000.0,2913.13553586,172,0.1958997722095672,26725.02343870999,45.04504504504504,914.36,0.0,Normal,1,0.1608084325173712
000712,100,2.45,0,55886,558.86,170.64139372533634,29638,296.38,1.8856198124029961,1004,10.04,666,1.5075075075075075,2.7850032199999992,10.05381063256712,54.269405,0.0,0.24229218908241482,0.96,0.0,0.0,1.2509615735332187,0,2,0.08079313589591118,0.24229218908241482,0.0,0.96,0.0,243.84,50.02438193400082,241.92,5505.13392321,12668.18848,2675.7366511500004,198,0.19721115537848605,41740.67403924,40.816326530612244,855.24,0.0,Normal,1,0.27512471834409813
000713,100,1.79,0,860877,8608.77,47460.812165950294,34448,344.48,24.990623548536924,1526,15.26,720,2.1194444444444445,1.0991468399999997,2.034821460826436,15.618687,0.0,0.8157272136052185,0.8,0.18,0.0,1.2630344058337937,0,1,0.0,0.7219280948873623,0.0,0.8,0.0,248.92,35.73914471061758,201.6,143498469.69823375,2374400000.0,2680.5034368999995,495,0.32437745740498036,25864.480380970002,55.865921787709496,8953.25,0.0,Normal,1,0.2524931755806079
000714,100,3.65,0,175046,1750.46,2249.8464298657805,35652,356.52,4.909850779759902,1097,10.97,728,1.5068681318681318,0.7518479400000001,0.4551102837183071,2.156254,0.0,0.5846735585339851,0.9,0.02,0.0,1.3391373849195856,0,2,0.36592365090022316,0.46899559358928117,0.0,0.9,0.0,236.22,65.13382959396566,226.8,1815297.83677284,180000000.0,3434.36626217,264,0.2406563354603464,51784.24230466999,27.397260273972602,2106.98,0.0,Normal,1,0.21319104526415955
000715,100,4.24,0,160414,1604.14,897.4110126673093,53440,534.4,3.0017589820359283,1312,13.12,964,1.3609958506224067,2.0563336100000003,8.328208146334985,59.990108,1e-06,0.7212798655525017,0.84,0.14,0.0,1.207892851641333,0,1,0.0,0.6343095546405662,0.0,0.84,0.0,248.92,35.73914471061759,211.68,145563673.6870182,4256000000.0,4008.9569360200003,387,0.29496951219512196,50558.266517690005,23.58490566037736,2138.54,0.0,Normal,1,0.3703914470807102
000716,100,4.24,0,627160,6271.6,18357.486540395665,61534,615.34,10.192088926447168,1734,17.34,1120,1.5482142857142858,1.9410387599999999,7.36210337257369,53.117905,0.0,0.673202098256523,0.87,0.09,0.0,1.3448284969974411,0,2,0.4364698170641029,0.557438185027989,0.0,0.87,0.0,243.84,50.02438193400082,219.24,87179822.7927693,2058000000.0,4438.82867368,588,0.3391003460207612,9329.97881052,23.58490566037736,6886.94,0.0,Normal,1,0.17477519414801496
000717,100,9.98,0,95998,959.98,402.07245892030727,33692,336.92,2.8492817286002614,820,8.2,598,1.37123745819398,0.8174735000000003,2.873665977449997,20.135977,0.0,1.3218655361378815,0.47,0.45,0.0,1.9891390073682331,0,1,0.0,0.9974015885677396,0.0,0.47,0.0,233.68,69.25562078344986,118.44,282416695.0053793,2580000000.0,3995.0530369700004,214,0.26097560975609757,1501.1175870200002,10.02004008016032,1296.9,0.0,Normal,1,0.15306966061185356
000718,100,29.64,0,111752,1117.52,233.17347251097897,0,0.0,1.0,210,2.1,0,1.0,0.6748838100000002,3.0024762845551765,16.599201,2e-06,0.0,0.0,1.0,0.0,3.4711874603869854,0,1,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,671848854.4910767,2132000000.0,0.0,0,0.0,318.13935,3.3738191632928474,1117.52,0.0,Normal,2,0.46423263081555327
000719,100,15.97,0,1130566,11305.66,12799.025000918678,30658,306.58,36.87670428599387,1360,13.6,574,2.3693379790940767,0.38720399,0.5002352747073171,1.691575,0.0,1.3108562983864118,0.4,0.52,0.0,2.715893370547605,0,1,0.0,0.9709505944546688,0.0,0.4,0.0,233.68,69.25562078344986,100.8,380134619.9407079,2128000000.0,2487.14557618,501,0.3683823529411765,1047.03180698,6.261740763932373,11612.24,0.0,Normal,2,0.2890660515448129
000720,100,5.18,0,960343,9603.43,12070.819453035398,40684,406.84,23.604930685281683,1616,16.16,828,1.9516908212560387,1.5001627900000003,6.584871794414681,47.306137,0.0,0.6073635558851669,0.88,0.02,0.0,1.3504972470841332,0,1,0.0,0.5293608652873644,0.0,0.88,0.0,228.6,76.58388152275198,221.76,851387.7926080301,76000000.0,4437.1702193500005,529,0.32735148514851486,9147.818494739999,19.305019305019307,10010.27,0.0,Normal,1,0.24507286174628645
000721,100,12.87,0,150642,1506.42,3303.8310336011223,15120,151.2,9.963095238095239,624,6.24,340,1.8352941176470587,0.19882351999999998,0.22587288510663148,0.78931,0.0,1.517278035499073,0.5,0.33,0.0,2.7398481026993275,0,1,0.0,1.0,0.0,0.5,0.0,213.36,93.58704909107753,126.0,231779164.7110311,2140000000.0,2872.3560791199993,120,0.19230769230769232,1259.4110154600003,7.77000777000777,1657.62,0.0,Normal,1,0.1841616849834986
000722,100,6.08,0,42254,422.54,246.46213551461454,19848,198.48,2.1288794840790004,734,7.34,446,1.6457399103139014,0.37814298999999996,0.29589185366993837,1.078663,0.0,1.0237755759480858,0.67,0.31,0.0,1.495695162624069,0,1,0.0,1.059960378463827,0.0,0.67,0.0,248.92,35.73914471061759,168.84,20414230.132693082,312000000.0,2522.83556155,134,0.18256130790190736,44444.630600590004,16.44736842105263,621.02,0.0,Normal,1,0.18562497279282916
000723,100,6.07,0,30096,300.96,260.5844991785222,12212,122.12,2.464461185718965,542,5.42,274,1.9781021897810218,0.25093546,0.3202695387934325,1.084991,0.0,1.1108145028142598,0.43,0.55,0.0,1.4905701304462013,0,1,0.0,0.9858150371789199,0.0,0.43,0.0,248.92,35.73914471061758,108.36,28690043.580979012,312000000.0,1548.3237133700002,82,0.15129151291512916,53472.13303042,16.474464579901152,423.08,0.0,Normal,1,0.19928448726477763
000724,100,6.5,0,24812,248.12,233.67659945170618,8920,89.2,2.7816143497757846,456,4.56,200,2.28,0.18444192999999998,0.28899638700038777,1.116891,1e-06,0.9043814577244939,0.32,0.68,0.0,1.5558161550616396,0,1,0.0,1.0345560709981454,0.0,0.32,0.0,254.0,0.0,80.64,55611589.32722895,416000000.0,1117.3201684599999,64,0.14035087719298245,1788.9970300500001,15.384615384615385,337.32,0.0,Normal,2,0.16302892464548624
000725,100,5.46,0,305454,3054.54,19039.361322377397,15196,151.96,20.100947617794155,794,7.94,342,2.3216374269005846,0.34030865,0.4020666219953542,1.769733,0.0,1.1214405425418206,0.49,0.49,0.0,1.5360529002402097,0,1,0.0,0.99971144175281,0.0,0.49,0.0,248.92,35.73914471061759,123.48,51084162.068979494,416000000.0,1558.18936281,198,0.24937027707808565,71747.22201175,18.315018315018314,3206.5,0.0,Normal,1,0.22407134117557065
000726,100,2.83,0,1974015,19740.15,46601.7524722228,26264,262.64,75.16048583612549,2076,20.76,598,3.471571906354515,0.72914164,0.7784891356105798,2.441025,0.0,1.1108145028142598,0.55,0.43,0.0,1.207892851641333,0,1,0.0,0.9927744539878083,0.0,0.55,0.0,248.92,35.73914471061758,138.6,33941230.52173024,416000000.0,1462.15948603,827,0.3983622350674374,21922.35717759,35.3356890459364,20002.79,0.0,Normal,1,0.32767455388310873
000727,100,3.31,0,321580,3215.8,13338.129192035678,15480,154.8,20.77390180878553,748,7.48,350,2.137142857142857,0.54323966,0.6973189158126907,2.537977,0.0,1.1108145028142598,0.43,0.55,0.0,1.3504972470841332,0,1,0.0,0.9858150371789199,0.0,0.43,0.0,248.92,35.73914471061758,108.36,57230592.169876374,416000000.0,923.9895019400001,189,0.25267379679144386,3088.10879842,30.211480362537763,3370.6,0.0,Normal,1,0.12222943542115877
000728,100,2.17,0,322340,3223.4,8701.69671368577,12820,128.2,25.14352574102964,671,6.71,290,2.3137931034482757,0.54998323,0.8856948626452561,4.345065,0.0,1.109456546382489,0.35,0.62,0.0,1.2141248053528475,0,1,0.0,0.9340680553754911,0.0,0.35,0.0,246.38,43.54743843143239,88.2,152667610.12495956,2128000000.0,677.4912212900001,167,0.2488822652757079,3159.16540184,46.082949308755765,3351.6,0.0,Normal,1,0.16117292160165486
000729,100,1.94,0,2654781,26547.81,73420.65723900855,37416,374.16,70.95309493264914,2674,26.74,852,3.1384976525821595,2.18027753,5.600406251012735,40.355473,0.0,0.8943563234573944,0.76,0.22,0.0,1.2448870591235344,0,1,0.0,0.7950402793845223,0.0,0.76,0.0,248.92,35.73914471061758,191.52,105902415.9849376,2128000000.0,1411.86783765,1080,0.40388930441286464,11716.37695933,51.54639175257732,26921.97,0.0,Normal,1,0.36577057254369394
000730,100,1.73,0,665609,6656.09,31083.58649473475,34212,342.12,19.45542499707705,1280,12.8,726,1.7630853994490359,1.3188900700000001,0.8665408670312424,3.857854,0.0,0.7937090044256209,0.81,0.17,0.0,1.1826922975161902,0,2,0.584238811642856,0.7014714598838974,0.0,0.81,0.0,248.92,35.73914471061758,204.12,23179374.279846832,416000000.0,1578.2578259000002,377,0.29453125,7619.611875319999,57.80346820809249,6998.21,0.0,Normal,1,0.14762685002884635
000731,100,1.9,0,840815,8408.15,47431.057339159175,31294,312.94,26.868249504697385,1300,13.0,652,1.9938650306748467,1.3069622600000002,2.2515463895483734,15.688656,0.0,1.113516255086298,0.65,0.31,0.0,1.2016338611696504,0,2,0.6098403047164005,0.9340680553754911,0.0,0.65,0.0,243.84,50.02438193400082,163.8,126343814.80384186,2128000000.0,1381.0480557,419,0.3223076923076923,6060.405899200001,52.631578947368425,8721.09,0.0,Normal,1,0.13510356065303464
000732,100,1.29,0,339088,3390.88,10446.929166781863,31082,310.82,10.909465285374171,966,9.66,640,1.509375,1.5410449,1.3989247036972265,6.177504,0.0,1.1638561897747246,0.64,0.32,0.0,1.207892851641333,0,3,0.4456643456582405,1.016996837450545,0.0,0.63,0.0,248.92,35.73914471061758,158.76,219525163.85062766,4256000000.0,951.07847776,254,0.2629399585921325,8520.69867478,77.51937984496124,3701.7,0.0,Normal,1,0.312851630305956
000733,100,1.42,0,1957286,19572.86,40192.07213676434,1119920,11199.2,1.7477016215443961,2326,23.26,1648,1.4114077669902914,2.6893309700000003,3.141009581446056,18.905985,0.0,1.0783220795483648,0.68,0.28,0.0,1.2141248053528475,0,2,0.4364698170641029,0.9043814577244939,0.0,0.68,0.0,243.84,50.02438193400082,171.36,116498504.81250755,4256000000.0,13750.52567179,855,0.36758383490971624,12275.1961836,70.42253521126761,30772.06,0.0,Normal,1,0.33585590062973386
000734,100,2.52,0,406925,4069.25,14787.781557810325,40236,402.36,10.113455611889849,1268,12.68,812,1.561576354679803,2.09286273,3.068669577091974,18.827202,0.0,0.3274449191544763,0.94,0.0,0.0,1.1763227726404628,0,2,0.1943918578315762,0.3274449191544763,0.0,0.94,0.0,238.76,60.625547170289266,236.88,7607.329698729998,86226.85938,2142.4229498199998,347,0.27365930599369087,11581.680874829997,39.682539682539684,4471.61,0.0,Normal,1,0.18827955929293894
000735,100,1.89,0,610139,6101.39,16809.687411328196,59576,595.76,10.241355579427957,1518,15.18,970,1.5649484536082474,2.7718116399999997,3.4594700670516483,18.343878,0.0,0.24229218908241482,0.96,0.0,0.0,1.1375035237499351,0,3,1.010377635681394,0.24229218908241482,0.0,0.96,0.0,243.84,50.02438193400082,241.92,11350.346863459998,173054.7656,2553.7091897400005,458,0.30171277997364954,14074.81432603,52.91005291005291,6697.15,0.0,Normal,1,0.2366708452273486
000736,100,1.71,0,526663,5266.63,16138.248828344282,60664,606.64,8.6816398523012,1416,14.16,932,1.51931330472103,3.21429332,4.641644392587917,24.99802,0.0,0.4073407454009861,0.93,0.0,0.0,1.1043366598147355,0,3,0.859451593605746,0.36592365090022316,0.0,0.93,0.0,238.76,60.62554717028927,234.36,870249.6957920598,86000000.0,2298.57338666,415,0.2930790960451977,18165.863218079998,58.47953216374269,5873.27,0.0,Normal,1,0.2576818027469863
000737,100,3.48,0,106234,1062.34,1494.7832532315226,31498,314.98,3.372722077592228,996,9.96,692,1.439306358381503,0.96782342,0.4650994485664238,2.687821,0.0,0.24229218908241482,0.96,0.0,0.0,1.232660756790275,0,1,0.0,0.24229218908241482,0.0,0.96,0.0,243.84,50.02438193400082,241.92,8909.643657359999,66581.03125,2429.6871204100003,206,0.20682730923694778,33525.76727096,28.735632183908045,1377.32,0.0,Normal,1,0.2768748505775494
000738,100,6.93,0,79480,794.8,1012.5113891365928,29916,299.16,2.6567722957614652,1034,10.34,672,1.5386904761904763,2.13067299,8.162810162800858,49.873348,0.0,0.14144054254182067,0.98,0.0,0.0,1.550900664647523,0,1,0.0,0.14144054254182067,0.0,0.98,0.0,248.92,35.73914471061758,246.96,11177.97182001,61780.98828,4379.97133347,210,0.20309477756286268,14539.13485383,14.430014430014431,1093.96,0.0,Normal,1,0.32674630088438783
000739,100,4.79,0,93282,932.82,1758.2472929114103,22344,223.44,4.174812030075188,780,7.8,494,1.5789473684210527,1.0386889699999997,4.89492855282341,35.083267,0.0,1.172576077567093,0.7,0.18,0.0,2.851998837112446,0,2,0.36592365090022316,0.8812908992306927,0.0,0.7,0.0,223.52,82.95605262225698,176.4,97828995.21158986,1054857152.0,3084.98961792,154,0.19743589743589743,7005.211814199999,20.876826722338205,1156.26,0.0,Normal,1,0.12164561966150711
000740,100,4.84,0,84320,843.2,1039.7809404102404,1954946,19549.46,0.043131626142103155,965,9.65,1906,0.506295907660021,0.5437729099999998,1.0713201892102928,9.903655,0.0,1.3229349237863381,0.61,0.26,0.0,3.430285272977781,0,3,0.16144054254182064,0.9647995485050873,0.0,0.61,0.0,220.98,85.8514079233663,153.72,168330078.9463844,1454400000.0,18537.8236511,157,0.16269430051813472,2377.56673337,20.66115702479339,20392.66,0.0,Normal,1,0.22168563523132126
000741,100,2.61,0,86474,864.74,334.72106946446377,99856,998.56,0.8659870213106874,915,9.15,788,1.1611675126903553,1.09563604,0.7450076640595675,4.603088,0.0,0.7242388116428559,0.86,0.07,0.0,1.632268215499513,0,2,0.8554508105601307,0.584238811642856,0.0,0.86,0.0,97.98,82.3638122949489,216.72,48341277.49751463,1353600000.0,6706.186213480001,186,0.20327868852459016,7246.710424100002,38.31417624521073,1863.3,0.0,Normal,1,0.12931837698140053
000742,100,3.21,0,98628,986.28,1028.4294987695528,71510,715.1,1.3792196895539086,731,7.31,580,1.2603448275862068,0.7996301299999999,0.7857387245066559,4.273118,0.0,1.1296451776667813,0.66,0.29,0.0,1.4059923596758368,0,2,0.9814538950336537,0.92481870497303,0.0,0.66,0.0,129.94,96.48382080311535,166.32,258239453.7721325,3544000000.0,5095.387318890001,135,0.18467852257181944,5367.81456984,31.152647975077883,1701.38,0.0,Normal,1,0.16588137138831838
000743,100,2.17,0,68964,689.64,208.74795202527733,89264,892.64,0.7725846925972396,948,9.48,784,1.2091836734693877,0.9709946199999999,0.6764249273553814,4.23643,0.0,0.24229218908241482,0.96,0.0,0.0,1.3504972470841332,0,2,0.9149263727797277,0.46243849544425536,0.0,0.93,0.02,111.36,88.02335778162247,239.4,162323.85537354,15636364.0,6936.4955101,187,0.19725738396624473,6402.755789860001,46.082949308755765,1582.28,0.0,Normal,1,0.22114095807345704
000744,100,1.99,0,83838,838.38,193.4360636155283,88336,883.36,0.9490807824669444,794,7.94,650,1.2215384615384615,0.74021734,0.589263829767985,2.265897,0.0,0.9877857431090965,0.74,0.22,0.0,1.15704371014558,0,2,0.8267463724926178,0.8267463724926178,0.0,0.74,0.0,101.76,82.16134901964108,186.48,147174993.33777833,1418666624.0,7444.443061519999,148,0.18639798488664988,5107.34109738,50.25125628140704,1721.74,0.0,Normal,1,0.14539859759086904
000745,100,2.11,0,106546,1065.46,652.1418235167854,44822,448.22,2.377091606800232,640,6.4,454,1.4096916299559472,0.5237181000000001,0.5464242857623912,2.701202,0.0,1.2477037319366158,0.55,0.39,0.0,1.207892851641333,0,2,0.8931734583778568,0.9927744539878083,0.0,0.55,0.0,179.24,99.03444151435704,138.6,327747417.6866895,3972000000.0,3606.017781,112,0.175,3498.6690365999993,47.39336492890995,1513.68,0.0,Normal,1,0.17148721161650993
000746,100,2.49,0,124490,1244.9,903.2557218140935,53842,538.42,2.3121355075963,966,9.66,714,1.3529411764705883,2.2455174700000002,8.309134809138039,59.991081,4e-06,0.33494448683868966,0.95,0.0,0.0,1.3673710656485294,0,2,0.8414646362081756,0.2863969571159562,0.0,0.95,0.0,197.08,89.91417681277628,239.4,8376935.0146762505,706666624.0,3672.33123187,190,0.19668737060041408,6770.719228320001,40.16064257028112,1783.32,0.0,Normal,1,0.2210005676530388
000747,100,13.93,0,23846,238.46,412.3460207254106,17234,172.34,1.3836602065684114,326,3.26,140,2.3285714285714287,0.2069184,0.5279366850009171,2.476847,0.0,0.14144054254182067,0.98,0.0,0.0,2.599317793698226,0,2,0.584238811642856,0.7706635459878962,0.0,0.16,0.0,222.04,74.05866088800994,40.32,63082698.123034686,360000000.0,1054.8999976799998,114,0.3496932515337423,1456.2123943900003,7.178750897343862,410.8,0.0,Normal,1,0.14603041103254616
000748,100,15.53,0,74914,749.14,1001.0644942340936,24640,246.4,3.0403409090909093,496,4.96,282,1.7588652482269505,0.30350233,0.435069983677793,1.415297,1e-06,0.08079313589591118,0.99,0.01,0.0,2.722466024471091,0,2,0.584238811642856,1.0247567320521507,0.0,0.37,0.0,227.12,66.95713689979718,93.24,45214547.994663104,360000000.0,2019.59634036,136,0.27419354838709675,1922.5409995,6.439150032195751,995.54,0.0,Normal,1,0.16132801510814265
000749,100,9.33,0,63406,634.06,942.9856926622252,18922,189.22,3.350914279674453,442,4.42,232,1.9051724137931034,0.6221824699999999,2.9981627964105813,29.674622,0.0,0.911822922009701,0.75,0.23,0.0,2.192194165283345,0,2,0.499915958164528,1.5394910703001343,0.0,0.3,0.0,227.8,68.60014429999254,75.6,61302703.656264655,416000000.0,1317.64964483,105,0.23755656108597284,2239.87332948,10.718113612004288,823.28,0.0,Normal,1,0.10139775274622564
000750,100,11.09,0,75172,751.72,1020.4424083145844,20054,200.54,3.748479106412686,480,4.8,258,1.8604651162790697,0.37475436,0.6045042800031206,2.439585,1e-06,0.3274449191544763,0.94,0.06,0.0,2.127633279725874,0,2,0.499915958164528,1.2227499846772307,0.0,0.35,0.0,232.88,60.37747924516227,88.2,52230834.26573233,360000000.0,1258.1551538300002,129,0.26875,2405.03815368,9.017132551848512,952.26,0.0,Normal,1,0.12398937643829633
000751,100,12.5,0,106710,1067.1,1244.0197593351006,24378,243.78,4.377307408318976,586,5.86,350,1.6742857142857144,1.4183646399999998,7.335565759270511,52.360062,0.0,0.14144054254182067,0.98,0.0,0.0,2.5459683691052923,0,2,0.499915958164528,1.1187890365551307,0.0,0.46,0.0,227.8,68.60014429999254,115.92,33783804.248288535,360000000.0,1868.4712512200003,148,0.2525597269624573,9793.996880089999,8.0,1310.88,0.0,Normal,1,0.15836289681757104
000752,100,9.73,0,103070,1030.7,1082.83665537431,32186,321.86,3.202323991797676,622,6.22,386,1.61139896373057,0.5266043699999999,0.653561483000236,3.163612,1e-06,0.0,1.0,0.0,0.0,2.2387868595871168,0,2,0.7014714598838974,0.9988455359952018,0.0,0.52,0.0,217.52,75.70123092550322,131.04,53704267.610125944,360000000.0,2243.42094119,152,0.24437299035369775,3321.0105102099997,10.277492291880781,1352.56,0.0,Normal,1,0.13824676775089206
