host_ip,n_connections,n_unique_dsts,n_unique_dst_ports,total_bytes_sent,avg_bytes_sent,std_bytes_sent,total_bytes_received,avg_bytes_received,bytes_ratio,total_packets_sent,avg_packets_sent,total_packets_received,packets_ratio,avg_duration,std_duration,max_duration,min_duration,proto_entropy,tcp_ratio,udp_ratio,icmp_ratio,dst_entropy,port_entropy,n_unique_services,service_entropy,state_entropy,rst_ratio,fin_ratio,established_ratio,avg_sttl,std_sttl,avg_dttl,avg_sload,max_sload,avg_dload,total_sloss,loss_ratio,avg_sjit,conns_per_dst,bytes_per_conn,attack_ratio,primary_attack_cat,cluster,anomaly_score,is_anomaly
000096,11,1.3636363636363635,0,29370,2670.0,6334.727208017722,10364,942.1818181818181,2.8338479351601698,170,15.454545454545455,70,2.4285714285714284,5.89604018181818,17.775413438336425,59.478535,4e-06,0.8658566174572236,0.8181818181818182,0.09090909090909091,0.0,1.628031222613042,0,4,1.617189572592715,0.6840384356390417,0.0,0.8181818181818182,0.0,149.27272727272728,100.26872983048194,206.1818181818182,104738022.23801483,1152000000.0,16509.76736709091,17,0.1,3452.5778956363633,8.066666666666666,3612.181818181818,1.0,Exploits,-1,0.1997823429634574,False
000097,18,1.5,0,30162,1675.6666666666667,2031.1128795347058,390964,21720.222222222223,0.07714776808094863,270,15.0,454,0.5947136563876652,1.0656861666666666,0.7407192374098894,2.666381,0.176623,0.0,1.0,0.0,0.0,1.289506617194985,0,5,1.8638263900908159,0.0,0.0,1.0,0.0,158.0,98.7831850420851,252.0,14682.163940777778,39698.48438,106072.77193927778,61,0.22592592592592592,4406.691336666667,12.0,23395.88888888889,1.0,Exploits,-1,0.21077677309851,False
000098,19,2.3157894736842106,0,347223,18274.894736842107,57176.62534821836,378138,19902.0,0.9182441330942672,578,30.42105263157895,500,1.156,2.161498947368421,3.869685786120675,17.625374,8e-06,0.9530138853315973,0.7894736842105263,0.10526315789473684,0.0,1.7062687969432897,0,6,2.0750742231728343,0.9530138853315973,0.0,0.7894736842105263,0.10526315789473684,142.8421052631579,97.3933965123433,205.26315789473685,8355063.482127476,84000000.0,73102.154362,96,0.16608996539792387,4831.342400263158,8.204545454545455,38176.89473684211,1.0,Exploits,1,0.1466772964696616,False
000099,26,1.7307692307692308,0,184015,7077.5,15123.637597482955,888809,34184.96153846154,0.20703548231397298,582,22.384615384615383,884,0.6583710407239819,5.732910653846155,15.80673712594611,59.744881,3e-06,1.3363816313106465,0.7307692307692307,0.07692307692307693,0.0,1.2995602818589078,0,4,1.446464374520793,1.1056124005414156,0.0,0.7307692307692307,0.0,187.53846153846155,93.15158861521611,184.15384615384616,84705085.05723381,1259428608.0,58438.35040742307,109,0.1872852233676976,2825.215380807692,15.022222222222222,41262.46153846154,1.0,Exploits,-1,0.17781604293918496,False
000100,18,2.1666666666666665,0,639510,35528.333333333336,143719.20261275826,441045,24502.5,1.449988096452743,726,40.333333333333336,512,1.41796875,3.468788,11.154729356917757,47.991306,3e-06,1.0529407605626349,0.7222222222222222,0.2222222222222222,0.0,1.115477217419936,0,3,1.1941737342569119,1.0529407605626349,0.0,0.7222222222222222,0.0,179.33333333333334,96.31321453527364,182.0,25482767.057603445,224000000.0,146278.96134638888,271,0.37327823691460055,2756.4765587222228,8.307692307692308,60030.833333333336,1.0,Exploits,-1,0.23898919076753344,False
000101,22,1.9090909090909092,0,378775,17217.045454545456,46415.89474725561,41906,1904.8181818181818,9.038681811673746,504,22.90909090909091,236,2.135593220338983,0.8878406363636363,1.0624422452176847,3.829145,3e-06,1.0226297788901695,0.7272727272727273,0.22727272727272727,0.0,1.2954558835261714,0,6,2.265583322887734,0.8453509366224364,0.0,0.7272727272727273,0.0,149.27272727272728,97.85226075602411,183.27272727272728,51972932.705669135,664800000.0,31460.457430772727,186,0.36904761904761907,2618.202498272727,11.523809523809524,19121.863636363636,1.0,Exploits,1,0.16201629713124074,False
000102,14,1.5,0,373725,26694.64285714286,87869.25062369845,61328,4380.571428571428,6.093872293242891,438,31.285714285714285,218,2.0091743119266057,1.0666832857142858,0.7084767384364884,2.174114,1.1e-05,1.0949143184120973,0.7142857142857143,0.07142857142857142,0.0,1.777607578663552,0,4,1.5216406363433184,1.0949143184120973,0.0,0.7142857142857143,0.21428571428571427,171.71428571428572,98.60209747451435,192.85714285714286,75997288.84800735,1062545472.0,18350.351058785713,177,0.4041095890410959,55095.800297642876,9.333333333333334,31075.214285714286,1.0,Exploits,-1,0.26495563534261507,False
000103,23,1.391304347826087,0,507838,22079.91304347826,71425.9860840787,5052430,219670.86956521738,0.10051361424106815,1244,54.08695652173913,4000,0.311,4.812079478260871,12.154925400137095,58.422138,8e-06,0.6784070909375673,0.8695652173913043,0.08695652173913043,0.0,1.3833286395515056,0,5,1.6707145064847895,0.7653636126766976,0.0,0.8695652173913043,0.043478260869565216,153.82608695652175,98.06475234340783,221.7391304347826,3719269.982278609,84000000.0,191672.11637469567,253,0.20337620578778134,5406.899631043478,16.53125,241750.78260869565,1.0,Exploits,-1,0.48948008673040494,True
000104,20,1.9,0,206630,10331.5,30160.790448423002,1987383,99369.15,0.10397090042533322,606,30.3,1630,0.3717791411042945,4.43269185,13.256213885065037,59.405674,2e-06,1.1917601481809734,0.75,0.1,0.0,1.560714954474479,0,5,1.9393538721672008,0.9917601481809734,0.0,0.75,0.0,186.8,93.95721310648184,189.0,25995826.232776,384000000.0,144344.0415833,107,0.17656765676567657,4470.756385299999,10.526315789473685,109700.65,1.0,Exploits,-1,0.2479174189116272,False
000105,17,2.1176470588235294,0,169005,9941.470588235294,21867.71518734195,30278,1781.0588235294117,5.581775546601492,376,22.11764705882353,150,2.506666666666667,6.877180117647059,17.291120192985233,59.478535,4e-06,0.9780155566622415,0.7647058823529411,0.0,0.0,1.304854581528421,0,5,1.9015064025015063,0.787126586201269,0.0,0.7647058823529411,0.0,186.23529411764707,94.57769914980268,192.7058823529412,37674877.95646053,640000000.0,38688.726074764694,77,0.2047872340425532,2923.683056,8.027777777777777,11722.529411764706,1.0,Exploits,-1,0.1809603703157288,False
000106,21,1.4285714285714286,0,66110,3148.095238095238,5667.089922568389,232189,11056.619047619048,0.284724943903458,294,14.0,300,0.98,3.4509703809523815,12.667164406851516,58.684093,4e-06,1.280019973431558,0.7142857142857143,0.09523809523809523,0.0,1.1622714288988771,0,4,1.4373770511116049,0.8631205685666311,0.0,0.7142857142857143,0.0,153.42857142857142,98.25913261807852,180.0,39402417.50570671,640000000.0,95626.5432132381,47,0.1598639455782313,3580.7145520476197,14.7,14204.714285714286,1.0,Exploits,-1,0.13002563331862466,False
000107,19,1.263157894736842,0,338822,17832.736842105263,59808.20417973339,210016,11053.473684210527,1.6133151759865916,958,50.421052631578945,612,1.565359477124183,14.222394894736842,24.218855005273628,59.686649,1e-05,1.29499507471547,0.6842105263157895,0.05263157894736842,0.0,1.1783372412585125,0,4,1.465255650113225,1.167436723286701,0.0,0.631578947368421,0.05263157894736842,173.1578947368421,97.3933965123433,172.42105263157896,15554434.892768951,265600000.0,57680.564333947375,311,0.3246346555323591,3363.546771947368,15.041666666666668,28886.21052631579,1.0,Exploits,-1,0.3297216777663334,False
000108,20,1.1,0,102940,5147.0,15105.541994492234,405587,20279.35,0.2538049789564261,308,15.4,476,0.6470588235294118,0.8923833000000003,1.1785733517803858,4.08821,1e-06,0.8112781244591328,0.75,0.25,0.0,1.232660756790275,0,4,1.543751954420502,0.8112781244591328,0.0,0.75,0.0,167.6,98.00021482253575,189.0,251587054.3091549,2980000000.0,99414.46385520001,84,0.2727272727272727,3128.8044677,18.18181818181818,25426.35,1.0,Exploits,-1,0.1906602431110945,False
000109,17,3.1176470588235294,0,1074272,63192.470588235294,198884.05411888784,75811,4459.470588235294,14.170397435728324,1236,72.70588235294117,268,4.611940298507463,17.94410694117647,26.269307267560855,59.478535,0.191328,0.8739810481273579,0.7058823529411765,0.0,0.0,1.956931278108114,0,3,1.4020814027560318,1.0863128407412879,0.0,0.7058823529411765,0.0,197.52941176470588,90.17629791626153,177.88235294117646,126921.48905623527,904400.6875,60279.70497782353,408,0.3300970873786408,2682.288483117647,5.452830188679245,67651.94117647059,1.0,Exploits,-1,0.4808470899611425,True
000110,25,1.4,0,99425,3977.0,11782.208402219567,80342,3213.68,1.2375220930522017,370,14.8,282,1.3120567375886525,1.52958484,3.131155983687091,11.758444,8e-06,0.916118213778296,0.8,0.12,0.0,1.2387868595871168,0,6,2.0913146886497214,0.7219280948873623,0.0,0.8,0.0,146.48,97.27157858285224,201.6,17622058.7161884,318400000.0,39246.23784444,98,0.2648648648648649,2488.703019,17.857142857142858,7190.68,1.0,Exploits,-1,0.16057559756122236,False
000111,15,1.2666666666666666,0,14156,943.7333333333333,1045.436304452197,825268,55017.86666666667,0.017153215682663085,242,16.133333333333333,726,0.3333333333333333,0.9117814666666668,1.2543749431525,5.089369,9e-06,0.5665095065529053,0.8666666666666667,0.13333333333333333,0.0,1.1805722456418208,0,5,2.0729055953200564,0.6998428398862386,0.0,0.8666666666666667,0.06666666666666667,138.8,97.36177014472511,235.2,4990697.183984534,74666664.0,207923.0027601333,38,0.15702479338842976,3173.7392025333334,11.842105263157896,55961.6,1.0,Exploits,-1,0.17663954068525908,False
000112,19,1.105263157894737,0,417349,21965.736842105263,75151.42926551112,8850425,465811.84210526315,0.04715581455127861,1466,77.15789473684211,6672,0.2197242206235012,3.3360536315789475,8.09900613399261,33.361454,3e-06,0.7742433029172697,0.8421052631578947,0.05263157894736842,0.0,1.0374747054186626,0,3,1.2448406699719212,0.6292492238560347,0.0,0.8421052631578947,0.0,163.05263157894737,98.49392180017479,212.21052631578948,11908331.241165526,224000000.0,177028.38932652632,162,0.11050477489768076,1735.538282842105,17.19047619047619,487777.5789473684,1.0,Exploits,-1,0.5783504082110781,True
000113,23,1.565217391304348,0,658362,28624.434782608696,92214.84693506201,1303107,56656.82608695652,0.5052248203716195,1456,63.30434782608695,1566,0.929757343550447,3.7803312173913053,12.3761284291204,59.997478,9e-06,0.9274479232123117,0.8260869565217391,0.08695652173913043,0.0,1.2313255461064556,0,5,1.8618540887146815,1.0862293462325945,0.0,0.782608695652174,0.08695652173913043,162.17391304347825,98.06475234340783,210.7826086956522,6617286.076479913,74666664.0,160361.40433408695,589,0.40453296703296704,2724.7432597826087,14.694444444444445,85281.26086956522,1.0,Exploits,-1,0.37943763425011107,True
000114,17,1.4705882352941178,0,80906,4759.176470588235,12236.73990609475,11232584,660740.2352941176,0.007202795011370491,1505,88.52941176470588,8422,0.17869864640227975,9.74648482352941,19.072484023961948,59.946285,3e-06,2.011920928594794,0.5294117647058824,0.058823529411764705,0.0,1.3388019134517584,0,4,1.2772018112022605,1.2639334294856337,0.0,0.47058823529411764,0.058823529411764705,152.7058823529412,112.76067837786049,133.41176470588235,15084994.11083047,226666656.0,156615.87282723532,32,0.0212624584717608,3318.9244965882353,11.559999999999999,665499.4117647059,1.0,DoS,-1,0.6754533790291013,True
000115,23,1.8695652173913044,0,446995,19434.565217391304,50973.23927390822,223305,9708.91304347826,2.001724099326034,877,38.130434782608695,520,1.6865384615384615,2.7483779999999998,4.544398558245755,21.756893,8e-06,1.2601423897108552,0.782608695652174,0.043478260869565216,0.0,1.2043584985061864,0,5,1.8407257708651215,1.2087030080822634,0.0,0.7391304347826086,0.08695652173913043,176.17391304347825,100.02711094948803,199.82608695652175,6695869.705856914,78000000.0,20207.31878395652,352,0.4013683010262258,5812.714266086955,12.302325581395348,29143.478260869564,1.0,Exploits,-1,0.17707425643155622,False
000116,24,1.125,0,519207,21633.625,70539.70590218181,235290,9803.75,2.2066683666964173,1300,54.166666666666664,608,2.138157894736842,12.572142291666667,22.078845516289277,59.744881,4e-06,1.1887218755408673,0.6666666666666666,0.08333333333333333,0.0,1.2223924213364477,0,5,1.832723008845728,1.2516291673878228,0.0,0.6666666666666666,0.0,190.0,92.45633516987074,168.0,10165554.077469625,168000000.0,101172.65564995834,441,0.3392307692307692,2036.6307511249997,21.333333333333332,31437.375,1.0,Exploits,-1,0.39607587407241646,True
000117,23,1.565217391304348,0,202666,8811.565217391304,24709.324288664222,34488,1499.4782608695652,5.876420784040826,390,16.956521739130434,244,1.598360655737705,0.538128,0.4816471337986499,1.990968,8e-06,0.6665783579949205,0.8260869565217391,0.17391304347826086,0.0,1.3344190390705593,0,5,1.9311422645161294,0.8076702057269437,0.0,0.8260869565217391,0.043478260869565216,153.82608695652175,98.06475234340783,219.1304347826087,10283822.646441216,84000000.0,31994.652464391304,130,0.3333333333333333,2333.413884956522,14.694444444444445,10311.04347826087,1.0,Exploits,1,0.10442960220027016,False
000118,26,1.3846153846153846,0,34034,1309.0,909.9331404009857,712086,27387.923076923078,0.04779478883168606,402,15.461538461538462,788,0.5101522842639594,0.6580333846153846,0.33806650845596364,1.310725,9e-06,0.2351933818192415,0.9615384615384616,0.038461538461538464,0.0,1.1822033312207492,0,7,2.253690051211818,0.2351933818192415,0.0,0.9615384615384616,0.0,135.84615384615384,95.2586761645121,242.30769230769232,1557325.1943904613,40000000.0,305343.4868083077,91,0.2263681592039801,2817.4077675000003,18.77777777777778,28696.923076923078,1.0,Exploits,-1,0.2965413002066482,False
000119,22,21.454545454545453,0,5258,239.0,265.67273100564915,7046,320.27272727272725,0.7462390008515469,76,3.4545454545454546,34,2.235294117647059,0.12516813636363636,0.29636163590391923,0.981019,3e-06,0.6840384356390417,0.18181818181818182,0.8181818181818182,0.0,3.8981203859807865,0,3,1.1180782093497093,0.6840384356390417,0.0,0.18181818181818182,0.0,236.54545454545453,56.49502908830397,45.81818181818182,56105338.00898864,224000000.0,6437.514771636364,8,0.10526315789473684,785.5142524545455,1.0254237288135595,559.2727272727273,1.0,Generic,1,0.04750621947065989,False
000120,19,30.05263157894737,0,2166,114.0,0.0,0,0.0,1.0,38,2.0,0,1.0,6.68421052631579e-06,2.5615236693756957e-06,9e-06,3e-06,0.0,0.0,1.0,0.0,4.588122841614484,0,1,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,82990474.94736843,152000000.0,0.0,0,0.0,0.0,0.6322241681260945,114.0,1.0,Generic,1,0.15096264858522263,False
000121,27,26.962962962962962,0,39088,1447.7037037037037,5135.257216348825,4776,176.88888888888889,8.18425460636516,116,4.296296296296297,46,2.5217391304347827,0.163059962962963,0.5702540230534567,2.899771,1e-06,0.6051865766334205,0.14814814814814814,0.8518518518518519,0.0,4.205114429904612,0,4,0.8274087988556427,0.6051865766334205,0.0,0.14814814814814814,0.0,254.0,0.0,37.333333333333336,81648317.50842778,456000000.0,1635.9932906666666,23,0.19827586206896552,566.9950986296296,1.0013736263736264,1624.5925925925926,1.0,Generic,1,0.15509560777699832,False
000122,19,28.894736842105264,0,3396,178.73684210526315,282.181352660791,0,0.0,1.0,38,2.0,0,1.0,6.736842105263157e-06,2.513123449750173e-06,1e-05,3e-06,0.0,0.0,1.0,0.0,4.4765863396763645,0,2,0.2974722489192897,0.0,0.0,0.0,0.0,254.0,0.0,0.0,144832079.15789473,1344000000.0,0.0,0,0.0,0.0,0.6575591985428051,178.73684210526315,1.0,Generic,1,0.22695004809452624,False
000123,19,31.63157894736842,0,2166,114.0,0.0,0,0.0,1.0,38,2.0,0,1.0,5.368421052631579e-06,2.6079052112075074e-06,9e-06,3e-06,0.0,0.0,1.0,0.0,4.516944077292505,0,1,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,106228570.94736843,152000000.0,0.0,0,0.0,0.0,0.6006655574043261,114.0,1.0,Generic,1,0.14853218001415114,False
000124,19,29.57894736842105,0,2112,111.15789473684211,12.388449629010335,0,0.0,1.0,37,1.9473684210526316,0,1.0,9.526315789473684e-06,7.618460190387204e-06,4e-05,3e-06,0.2974722489192897,0.0,0.9473684210526315,0.0,4.503616545645513,0,2,0.2974722489192897,0.0,0.0,0.0,0.0,240.6315789473684,58.271596403122686,0.0,62095236.631578945,152000000.0,0.0,0,0.0,0.0,0.6423487544483986,111.15789473684211,1.0,Generic,1,0.21071252558982997,False
000125,23,30.17391304347826,0,3158,137.30434782608697,94.72564920126328,354,15.391304347826088,8.92090395480226,54,2.347826086956522,8,6.75,0.05056552173913043,0.2424740762026979,1.162871,1e-06,0.5131851787372752,0.043478260869565216,0.9130434782608695,0.0,4.729103476393235,0,2,0.42622865699814483,0.2580186686648155,0.0,0.043478260869565216,0.0,254.0,0.0,10.956521739130435,98318991.94776452,456000000.0,92.72403617391305,2,0.037037037037037035,345.40381491304345,0.7622478386167146,152.69565217391303,1.0,Generic,1,0.18674236264199146,False
000126,16,28.8125,0,1824,114.0,0.0,0,0.0,1.0,32,2.0,0,1.0,6.0625e-06,2.489143092177172e-06,9e-06,1e-06,0.0,0.0,1.0,0.0,4.614709844115208,0,1,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,104296428.0,456000000.0,0.0,0,0.0,0.0,0.5553145336225597,114.0,1.0,Generic,1,0.14801202525951326,False
000127,21,24.857142857142858,0,11972,570.0952380952381,1383.504893549781,2494,118.76190476190476,4.800320769847635,76,3.619047619047619,30,2.533333333333333,0.10027995238095236,0.3095871514440604,1.303051,1e-06,0.5916727785823274,0.14285714285714285,0.8571428571428571,0.0,4.211308922207432,0,3,1.0488412604661608,0.5916727785823274,0.0,0.14285714285714285,0.0,254.0,0.0,36.0,107550769.47043805,586400000.0,1650.606398857143,11,0.14473684210526316,559.5572196190476,0.8448275862068966,688.8571428571429,1.0,Generic,1,0.10380227536691787,False
000128,27,31.22222222222222,0,19288,714.3703703703703,2908.9674635003576,29462,1091.1851851851852,0.6546738171203584,118,4.37037037037037,26,4.538461538461538,2.184965703703704,11.2396501439361,58.422138,1e-06,0.45502065977946415,0.037037037037037035,0.9259259259259259,0.0,4.442329190946584,0,3,0.45502065977946415,0.45502065977946415,0.0,0.037037037037037035,0.0,246.88888888888889,36.95041722813605,9.333333333333334,105154087.5133283,456000000.0,14679.929399999999,2,0.01694915254237288,149.41942796296297,0.8647686832740213,1805.5555555555557,1.0,Generic,-1,0.2636033763547086,False
000129,22,25.863636363636363,0,5688,258.54545454545456,412.2893952729629,6852,311.45454545454544,0.830122591943958,74,3.3636363636363638,30,2.466666666666667,0.06822190909090907,0.1563333612170477,0.553379,1e-06,0.6840384356390417,0.18181818181818182,0.8181818181818182,0.0,4.180813317585049,0,3,0.8315435491770657,0.6840384356390417,0.0,0.18181818181818182,0.0,245.27272727272728,40.934537540277205,45.81818181818182,98869417.36647701,456000000.0,5895.639471318181,7,0.0945945945945946,441.82566045454547,0.8506151142355008,570.0,1.0,Generic,1,0.0823086101054081,False
000130,21,26.904761904761905,0,2394,114.0,0.0,0,0.0,1.0,42,2.0,0,1.0,6.857142857142856e-06,6.559616713541382e-06,3.3e-05,2e-06,0.0,0.0,1.0,0.0,4.505528033226751,0,1,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,101870706.1904762,228000000.0,0.0,0,0.0,0.0,0.7805309734513274,114.0,1.0,Generic,1,0.16301919720905828,False
000131,16,25.4375,0,2396,149.75,141.9368404138498,700,43.75,3.422857142857143,44,2.75,12,3.6666666666666665,0.0552601875,0.22101541667712346,0.884068,3e-06,0.3372900666170139,0.0625,0.9375,0.0,4.344295907915817,0,2,0.3372900666170139,0.3372900666170139,0.0,0.0625,0.0,254.0,0.0,15.75,78805715.06970212,152000000.0,363.09423825,4,0.09090909090909091,213.5423821875,0.628992628992629,193.5,1.0,Generic,1,0.12329235297244283,False
000132,23,29.52173913043478,0,2622,114.0,0.0,0,0.0,1.0,46,2.0,0,1.0,5.565217391304347e-06,2.1705903461023884e-06,9e-06,3e-06,0.0,0.0,1.0,0.0,4.595379116666495,0,1,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,95385506.7826087,152000000.0,0.0,0,0.0,0.0,0.7790868924889544,114.0,1.0,Generic,1,0.1694841768958007,False
000133,21,27.761904761904763,0,3470,165.23809523809524,234.80244989392784,3586,170.76190476190476,0.9676519799219185,50,2.380952380952381,10,5.0,0.03210609523809524,0.14710134539524264,0.674109,2e-06,0.2761954276479391,0.047619047619047616,0.9523809523809523,0.0,4.369233809665719,0,2,0.2761954276479391,0.2761954276479391,0.0,0.047619047619047616,0.0,244.85714285714286,41.89783492531054,12.0,95664096.6719681,228000000.0,1824.2070314285713,2,0.04,182.74151657142858,0.7564322469982847,336.0,1.0,Generic,1,0.16143836742901704,False
000134,19,35.1578947368421,0,2166,114.0,0.0,0,0.0,1.0,38,2.0,0,1.0,7.578947368421053e-06,2.456641552872182e-06,9e-06,1e-06,0.0,0.0,1.0,0.0,4.603821527972472,0,1,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,85190474.5263158,456000000.0,0.0,0,0.0,0.0,0.5404191616766467,114.0,1.0,Generic,1,0.16290415688028329,False
000135,20,28.4,0,7214,360.7,764.6264378594846,2304,115.2,3.131076388888889,58,2.9,4,14.5,0.0796883,0.3427034834654865,1.534596,1e-06,0.2863969571159562,0.0,0.95,0.0,4.7251958172266635,0,2,0.46899559358928117,0.2863969571159562,0.0,0.0,0.05,244.4,42.93250516799597,12.6,113442407.31128049,456000000.0,11704.34297,0,0.0,10.0339798,0.7042253521126761,475.9,1.0,Generic,-1,0.28914101565278777,False
000136,24,29.666666666666668,0,13502,562.5833333333334,2197.6005475669745,0,0.0,1.0,86,3.5833333333333335,0,1.0,0.32736579166666663,1.6037286907785429,7.85664,1e-06,0.24988229283318544,0.0,0.9583333333333334,0.0,4.531381460516312,0,2,0.24988229283318544,0.0,0.0,0.0,0.0,254.0,0.0,0.0,139069893.39851877,456000000.0,0.0,0,0.0,9.763735666666667,0.8089887640449438,562.5833333333334,1.0,Generic,1,0.2335266742199424,False
000137,14,26.785714285714285,0,1596,114.0,0.0,0,0.0,1.0,28,2.0,0,1.0,7.357142857142859e-06,2.134231724753677e-06,1e-05,3e-06,0.0,0.0,1.0,0.0,4.285402218862249,0,1,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,69744216.57142857,152000000.0,0.0,0,0.0,0.0,0.5226666666666667,114.0,1.0,Generic,1,0.16922213959141394,False
000138,21,35.42857142857143,0,2394,114.0,0.0,0,0.0,1.0,42,2.0,0,1.0,5.476190476190477e-06,2.926073266667252e-06,1e-05,3e-06,0.0,0.0,1.0,0.0,4.550197082560479,0,1,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,105555555.04761904,152000000.0,0.0,0,0.0,0.0,0.5927419354838709,114.0,1.0,Generic,1,0.16192671615482043,False
000139,18,26.5,0,2418,134.33333333333334,86.26702730475878,376,20.88888888888889,6.430851063829787,44,2.4444444444444446,8,5.5,0.03162888888888889,0.1341568184840101,0.569187,3e-06,0.3095434291503252,0.05555555555555555,0.9444444444444444,0.0,4.43370134354388,0,2,0.3095434291503252,0.3095434291503252,0.0,0.05555555555555555,0.0,254.0,0.0,14.0,63997161.767686605,152000000.0,256.8966471111111,2,0.045454545454545456,171.51810933333334,0.6792452830188679,155.22222222222223,1.0,Generic,1,0.15741441981929086,False
000140,11,34.90909090909091,0,1254,114.0,0.0,0,0.0,1.0,22,2.0,0,1.0,7.090909090909091e-06,1.9211738835693897e-06,1e-05,4e-06,0.0,0.0,1.0,0.0,4.821339151493305,0,1,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,69419912.72727273,114000000.0,0.0,0,0.0,0.0,0.3151041666666667,114.0,1.0,Generic,1,0.2152764749734247,False
000141,26,33.34615384615385,0,2964,114.0,0.0,0,0.0,1.0,52,2.0,0,1.0,6.192307692307692e-06,3.7949358968945003e-06,1.5e-05,2e-06,0.0,0.0,1.0,0.0,4.8483821903176585,0,1,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,107666666.46153846,228000000.0,0.0,0,0.0,0.0,0.7797001153402537,114.0,1.0,Generic,1,0.19640278558662788,False
000142,25,27.76,0,2850,114.0,0.0,0,0.0,1.0,50,2.0,0,1.0,5.5200000000000005e-06,2.7251911247959596e-06,9e-06,1e-06,0.0,0.0,1.0,0.0,4.498250867527825,0,1,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,122787047.04,456000000.0,0.0,0,0.0,0.0,0.9005763688760806,114.0,1.0,Generic,1,0.18655754458713053,False
000143,27,33.111111111111114,0,4104,152.0,197.45379206285202,6520,241.4814814814815,0.6294478527607362,62,2.2962962962962963,12,5.166666666666667,0.030208888888888886,0.15693521696776014,0.815466,1e-06,0.22853814395352803,0.037037037037037035,0.9629629629629629,0.0,4.525883267967134,0,2,0.22853814395352803,0.22853814395352803,0.0,0.037037037037037035,0.0,254.0,0.0,9.333333333333334,102788026.42259853,456000000.0,2171.7190392592593,2,0.03225806451612903,186.31168455555556,0.8154362416107381,393.48148148148147,1.0,Generic,1,0.22421634840364013,False
000144,16,34.75,0,1824,114.0,0.0,0,0.0,1.0,32,2.0,0,1.0,6.8124999999999996e-06,2.688710967483613e-06,9e-06,1e-06,0.0,0.0,1.0,0.0,4.7073591320808825,0,1,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,96504165.5,456000000.0,0.0,0,0.0,0.0,0.460431654676259,114.0,1.0,Generic,1,0.16084670948770236,False
000145,15,35.46666666666667,0,1710,114.0,0.0,0,0.0,1.0,30,2.0,0,1.0,6.733333333333334e-06,2.433887738538802e-06,9e-06,2e-06,0.0,0.0,1.0,0.0,5.017921907997263,0,1,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,84022221.33333333,228000000.0,0.0,0,0.0,0.0,0.42293233082706766,114.0,1.0,Generic,1,0.18239568049092553,False
000146,24,31.75,0,2736,114.0,0.0,0,0.0,1.0,48,2.0,0,1.0,5.8750000000000005e-06,2.490198176154207e-06,9e-06,2e-06,0.0,0.0,1.0,0.0,4.448460500816294,0,1,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,97058332.66666667,228000000.0,0.0,0,0.0,0.0,0.7559055118110236,114.0,1.0,Generic,1,0.17406297126479509,False
000147,17,32.1764705882353,0,1938,114.0,0.0,0,0.0,1.0,34,2.0,0,1.0,5.1176470588235305e-06,3.059459775458252e-06,9e-06,1e-06,0.0,0.0,1.0,0.0,4.612976876890753,0,1,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,169914285.17647058,456000000.0,0.0,0,0.0,0.0,0.5283363802559414,114.0,1.0,Generic,1,0.17587619515498548,False
000148,19,29.789473684210527,0,2166,114.0,0.0,0,0.0,1.0,38,2.0,0,1.0,7.31578947368421e-06,1.8871681188415434e-06,9e-06,3e-06,0.0,0.0,1.0,0.0,4.520256811333341,0,1,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,68733332.63157895,152000000.0,0.0,0,0.0,0.0,0.6378091872791519,114.0,1.0,Generic,1,0.16027012351325043,False
000149,20,31.55,0,2280,114.0,0.0,0,0.0,1.0,40,2.0,0,1.0,6.550000000000001e-06,2.5230516193063138e-06,1e-05,3e-06,0.0,0.0,1.0,0.0,4.705977901682522,0,1,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,81889999.2,152000000.0,0.0,0,0.0,0.0,0.6339144215530903,114.0,1.0,Generic,1,0.1476548780740106,False
000150,16,29.25,0,8064,504.0,1294.7996498815303,0,0.0,1.0,112,7.0,0,1.0,0.40526131249999997,1.6210207166687585,6.484089,1e-06,0.3372900666170139,0.0,0.9375,0.0,4.577428828035749,0,2,0.5435644431995964,0.0,0.0,0.0,0.0,254.0,0.0,0.0,169700994.2477722,1220000000.0,0.0,0,0.0,7.355557625,0.5470085470085471,504.0,1.0,Generic,1,0.25675686457396746,False
